comment_id,type,parent_id,author,text,likes,published_at
UgzsJrBJ4nOIw4frAN54AaABAg,top_level,,@chandangoswami402,😂😂😂😂😂😂,0,1780876800
Ugz1kbPdpE2dbjKYJIR4AaABAg,top_level,,@KulvinderKaur-v1w,Mere kahane ka matlab yah main aap uska Santan ji mukhymantri aapse nivedan Karta Hun ki hamare khatima vibhag mein RTO rokana band kar dijiye please,0,1775606400
Ugz7a_Uw6zK14NxcTkt4AaABAg,top_level,,@KulvinderKaur-v1w,Hamare khas aapke jija Ji Hain Jo Munna Singh Negi ji hai apne,0,1775606400
UgwC3sCj7Fb5ejxF89J4AaABAg,top_level,,@KulvinderKaur-v1w,Maine Dinesh Yadav ji se do bar aavesh Kiya mukhymantri ji main aapse nivedan Karta Hun ki Dinesh Yadav ji se kah do ki mere number black list se nikal De to ya FIR unko nirmit kar do,0,1775606400
UgzrjOmp0Nwx7LRUa6h4AaABAg,top_level,,@KulvinderKaur-v1w,Main Pushkar Singh Dhami Ji mukhymantri Ji Se aapse nivedan Karta Hun ki lekin galat nivedan per mera naam hai gurnam Singh Ji Main Banu Singh jila udham Singh Nagar gaon se bol raha hun lekin mera nivedan hai ki lekin aapse bahut bahut Parichay Mera bahut purana main cutting jab aap khatima ke vidhayak bhi rah chuke Ho mantri bhi aapko Ham nahin banaya tha lekin aap Sahi baat karte ho lekin aapka kahana Hai bilkul theek hai,1,1775606400
UgxAgpq0ukuLNBF_pwd4AaABAg,top_level,,@fun29z,Sir wo ankita bhandari case ka kya hua😮,0,1770508800
UgzFSaopFk6z7tR-q0Z4AaABAg,top_level,,@mangeshjoshi621,Har Har Mahadev.,0,1765152000
UgwliZmZ-bZ7EZkuRod4AaABAg,top_level,,@KundanSingh-q9f,अच्छा काम किया है,0,1725753600
Ugze9NZJBDH-_qyTCV54AaABAg,top_level,,@KundanSingh-q9f,Good,0,1725753600
UgxbsgxaBE_W3pbT-zh4AaABAg,top_level,,@Ritthik8,👍👍👍👍👍,0,1725753600
UgzVL4KOrzL8KHA8EFd4AaABAg,top_level,,@mansoorahmedkhan6293,Kya sarkari zameen pe sirf Muslims hi the koi 1 mandir nhi tha koi ek hindu nhi tha,1,1725753600
Ugycy1FMx6QK4ap9Axh4AaABAg,top_level,,@raismomin3589,Kayamat krib hai....koi baat nhi ye din aane hi wala tha...ab intezar hai.😏bhukam zazale.shelab aur bijli girne ka...ab uper le jana ye zamine 😏,0,1725753600
UgyD5BKFW66AxNpLN654AaABAg,top_level,,@komlasikria3959,Jay SREE Ram,0,1725753600
Ugz1haSiUP-3kH7WMC94AaABAg,top_level,,@dsingh8321,"श्रीमान cm helpline की शिकायतों का भी कभी समीक्षा करवा दीजियेगा ।
बहुत बुरा हाल है क्या वास्तविकता है स्पष्ट हो जाएगा
कैसे आमजन की शिकायते बिना निराकरण के बंद करी जा रही हैं",0,1725753600
Ugx4IOJJdCgTMgk0fT54AaABAg,top_level,,@AzharKhan-vs9cs,Jhutta saala😂,0,1725753600
UgzJpb0_FL9QO80HYjl4AaABAg,top_level,,@chandbhaichand8018,Kya tabiyat Mandir bhi hatayega sabka Sath sabka Vikas,0,1725753600
Ugz8ik3FFU5_bIPYjB94AaABAg,top_level,,@ILovemyIndiaMukeshGuptaVaranas,Jay mahakal 😂😂😂😂,0,1725753600
UgxUGFHcnlSDPF5Dgvp4AaABAg,top_level,,@imvoldemort6266,❤❤❤❤❤❤❤❤❤❤❤jai,0,1725753600
UgzVXL-jjoKs5qpNGp94AaABAg,top_level,,@mohdtouseef4273,Our awaidh khanan kon karwa raha hai,0,1725753600
UgwyA3RhQ_Qei5bInHh4AaABAg,top_level,,@raghukumbar6810,Pushkar bai you are gem of person,0,1725753600
UgzW7oPQr9UhsEPWYAd4AaABAg,top_level,,@drspatil,Gandhi ka photo piche nahi jach raha use nikalo vo bhi atikraman lag raha hai,0,1725753600
UgxSI-G-d-6qcGRnPWB4AaABAg,top_level,,@VipinMahato-v2i,Jay shree Ram,0,1725753600
Ugw1e90AQ56mrhmf7R94AaABAg,top_level,,@labdhijain2142,राधे राधे जी  जो आप कर रहे है क्या यह पंजाब में भी सम्भव हो सकता है। 🙏🏻🙏🏻,0,1725753600
UgyjhSNye0d1XMZTz6p4AaABAg,top_level,,@SaurabhSaroj45,Godi,0,1725753600
UgxMLoRkdjLUV92YmPd4AaABAg,top_level,,@sidrafatema3527,Rodo me mandire bhi bani hai hai usko bhi hatao tab bolna sakbka sath sabka vikas tumlog dogle ho,0,1725753600
Ugy2PmvxAclX9r1kcWl4AaABAg,top_level,,@vishalkrishna3825,Har Har Mahadev,0,1725753600
UgzwCHxO4HmIx2K3P514AaABAg,top_level,,@Ganeshmahato-pb2lx,Jay shree ram❤❤❤❤❤❤❤❤❤❤,0,1725753600
UgxXxzldz32V-uS2XGd4AaABAg,top_level,,@sanyogchourasia2193,Har Har Mahadev🙏🙏🔥🔥,0,1725753600
UgwM7zgmMGj45j7BDpd4AaABAg,top_level,,@DALSUKHShital-en7jz,🚩🇮🇳💯 BJP 🚩🇮🇳💯🥰❤️,0,1725753600
UgzmIqBm4pj9vl_AGOV4AaABAg,top_level,,@Sk_game_06x,Sabka sath sabka Vikas bolne walo ye sab ko nuksan paucha kr tum vikash a kr rahe ho 😡😡😡😡😡,0,1725753600
Ugyb-ewJuiQkRH7wSwl4AaABAg,top_level,,@Sk_game_06x,Acha tumara jamin kewal musalmano ke majar par nikalti hai mandir aur bjp walo me nbi niklti kya lut kar rakhe ho re desh ko 😡😡😡😡😡,0,1725753600
UgwvTwrGu9VxrlBbYh54AaABAg,top_level,,@kadeworld182,Our kuch km hua gh nhi bss yah km kru Hindu Bhai  ko kush kru bss,0,1725753600
UgyF4g4ne253dkEdcxx4AaABAg,top_level,,@vinodkumar.vi4,Jai Hind sar Ji,0,1725753600
UgwwtIvCCZRXbwkf2B54AaABAg,top_level,,@utsob330,Jai Shree Ram,0,1725753600
UgzhL4StJdEIcQsjqpJ4AaABAg,top_level,,@ChandraPratap-z7l,Jay Shri Ram,0,1725753600
UgzkDO-9sEsQV1fKgi14AaABAg,top_level,,@avaneeshmishra915,Srahniye hai apka karya salute hai apko,0,1725753600
Ugw2AImKdjGMdaMD-nt4AaABAg,top_level,,@YasinMulla5-vz3fm,Kesa Vikas desh ki Maa fardi,0,1725753600
UgzvbbhMYbLKwZk5bi94AaABAg,top_level,,@tanweeralam5191,Illigal zameen per mandir bahot hai hatao,0,1725753600
Ugy5DGJwfA1Uep4Yg8B4AaABAg,top_level,,@atulsingh9232,Bahut achha decision,0,1725753600
Ugz7eOx7cIsW1DA3J_J4AaABAg,top_level,,@farulksekh1357,Midia ke samne alag or piche alag,0,1725753600
UgxBPFjKT3XfKicdqtZ4AaABAg,top_level,,@ravisharma-lb7jc,M P aur Rajasthan main bhi Aisa chayiye।,1,1725753600
UgxdglVU4Hm7bSe45ZF4AaABAg,top_level,,@sikanderfarooqui243,"Sir great work 👍🏻
But madir bhi awaidh Bane hai ? 
Mazzar  awaidh Bane hai zaroori todiye",0,1725753600
UgyARKqtX0Klk9CDcWx4AaABAg,top_level,,@ShakieSafi,😢🦯😡,0,1725753600
UgxDkJoKC0cRQAFeiy14AaABAg,top_level,,@MdnadimMd-z9w,"Or mandir ketne hai,,bolo",0,1725753600
UgyfFYaQTfBemyuyX_J4AaABAg,top_level,,@sahinansari1706,Accha beta mazare to dikh gai tere ko mandir nahi dikha accha samjhgaya jitne adhikari he sabki lagam modi ke hath me he chalo thik he sab wakt wakt ki bat he cery on,0,1725753600
UgwQ5gP-17qRH3fUEa54AaABAg,top_level,,@DrMahendarKarnal,pushkar ji dhami aap ye karya vo kar rahe h jo devta karte h aap bhi kisi devta se km nahi mera seute h aap ko,0,1725753600
Ugw32PGRC9tiXnoSdAl4AaABAg,top_level,,@mohdtasleem5731,Mandir kab t,0,1725753600
Ugyf0cIbsUn-q-2Uqp54AaABAg,top_level,,@subratamondal433,❤❤❤❤❤❤❤❤❤❤❤❤,0,1725753600
UgyLqWpSaYu4e_yhgVJ4AaABAg,top_level,,@Sushil-d9j,"NAMAJIYO KI UTRAKHAND M KYA KAAM

DEVO KI BHUMI H UTRAKHAND",0,1725753600
UgwbmS2SQGH0qVEBBIN4AaABAg,top_level,,@DipakDesale-m5e,ऐसा सी.एम.हर एक स्टेट मे होणा चाहिये 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,1,1725753600
UgyImFkhC3wM9QdcmsF4AaABAg,top_level,,@SantoshKumar-ex4os,सर आप जैसे हर प्रदेश मे नेता हों तो इस क्ली युग मे श्री राम का युग अजायगा जय श्री राम जय भारत,0,1725753600
UgzGsRKB5PEeTjnulup4AaABAg,top_level,,@ajaysuna9317,Jai shree ram ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0,1725753600
UgzcbxqnSQ2zMirmNx94AaABAg,top_level,,@prashantswami1943,Abki bar 500 par,0,1725753600
UgxEvLXoI2Z-aIVuFhJ4AaABAg,top_level,,@Ma2abdulla,Puri duniya mein sabse jyada Ganda mukhyamantri uttrakhand ka,0,1725753600
UgymJKhAdo-yscPZ-o54AaABAg,top_level,,@AnandKumar-xz7lb,Jai hind,0,1725753600
Ugyx8MxCmVqBCsjrmON4AaABAg,top_level,,@vinaypandey4056,Jai siya Ram 🚩🚩🚩,0,1725753600
Ugw_bcc0aLLcv-Behtl4AaABAg,top_level,,@neerajposwal5790,Jay shree ram,1,1725753600
Ugw6wX2rtu2rGpwY5Id4AaABAg,top_level,,@sanjaythakor8389,sir ke je se cm ho chaye❤❤❤❤❤❤🎉🎉🎉 parnam🎉🎉🎉 bjp 404 par samj darko isara hai kafi hai jay shree ram ❤❤❤❤❤❤❤,0,1725753600
UgwsBYMH98cgoR5fgsR4AaABAg,top_level,,@sanjaythakor8389,sir ke je se cm ho chaye❤❤❤❤❤❤🎉🎉🎉 parnam🎉🎉🎉 bjp 404 par samj darko isara hai kafi hai jay shree ram ❤❤❤❤❤❤❤,0,1725753600
Ugw3zNxwwT301HxBdyZ4AaABAg,top_level,,@RashidKhan-g2f,Toh kiya mandir ek bhi Sarkar ki jagah par nahi hai,0,1725753600
Ugy9c5zExmlc5hl3AHh4AaABAg,top_level,,@azadkhanxyz60,Pakka dogla hai,0,1725753600
Ugy3hFuToRddp2rAjuZ4AaABAg,top_level,,@azadkhanxyz60,Illegal mandir bhi toda Jana chahiye,0,1725753600
UgxMIKVfJt885rNH98d4AaABAg,top_level,,@azadkhanxyz60,Illegial mandir ko q nahi toda jata isko kahete hai dogla dogla cm,0,1725753600
UgzasjYzW63NVTukKVJ4AaABAg,top_level,,@raghunathnayak1589,BJP honest party BJP 400+❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😂❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,1,1725753600
UgxdFc5-_FOTpoeihfR4AaABAg,top_level,,@khushiramkashyap9215,Bilkul sahi,0,1725753600
Ugy6MtSZ_DTQHHgTi5Z4AaABAg,top_level,,@AdiSharma-ti4ou,जय श्री राम,0,1725753600
Ugx9UTJQM6pFIBAzTB54AaABAg,top_level,,@MdArzoo-jn5kp,Atikraman ke naam per apni marji tuti hai ek bhi kya ek bhi Mandir tuta mere itna road per Mandir banaa hua usko dadi karne ke naam per nahin toda jata hai,0,1725753600
Ugzog_ozlXGao_SUri14AaABAg,top_level,,@PrahlladDas-e4o,Jay radha radhe,0,1725753600
UgzqyVQmqf-BRW-NKil4AaABAg,top_level,,@dhirajraj9412,Vote for Pushkar Ji,0,1725753600
UgzbvZFh2MpSDg_gmzZ4AaABAg,top_level,,@TheMohanseth,God bless him,0,1725753600
Ugwm6Ta45Ls2wLQL8dt4AaABAg,top_level,,@TheMohanseth,Shandar,0,1725753600
UgxgErja4lIIwkyno0R4AaABAg,top_level,,@shvipujanmaurya,Good 👍 job Sir ji Jay Hind Jay Bharat banedemataram।,0,1725753600
UgzLcjPfZdTznKhMqFt4AaABAg,top_level,,@SumantMahto-p1o,Bilkul sahi faisla h,0,1725753600
UgxYA0IbpvnLGXAO_3F4AaABAg,top_level,,@MafiaAbhishekKumar,Great leader next Pm,1,1725753600
UgzkyZSHU9Exhmht9xt4AaABAg,top_level,,@gauravbaranwal3228,Gopal keshav madhav Govind Nandmukund vasudev Murari Mohan Madhusudan Krishna Banke bihari Ram Vaman Narsimha Buddha Varah Kalki Achyutam Gauranga Narayan Awadh vihari Raghav Chaitnya girdhari devkinandan yashodanandan murlidhar sacchinandan Jagganath nimai Tirlokinath 😊😊,1,1725753600
UgyvjH6RC2jAugUfpb94AaABAg,top_level,,@Hexgem,"Salute you sir , 🙏🚩🚩🚩🚩",0,1725753600
UgzE53XW3NnqhunEwN14AaABAg,top_level,,@kalpanabhamare42,❤❤❤,0,1725753600
Ugz-oqZ9wsNUA0VXfyR4AaABAg,top_level,,@ShahidAli-b5d7k,बस एक बार अवैध मंदिर का सर्वेक्षण करवाओ पता चल जायेगा,0,1725753600
UgxRH7awxHavUJMTZ-p4AaABAg,top_level,,@Imtiyazcrickrtcomedy,Tum sayad wanted nhi ho sahb kitni adhikraman jameen par mandir bani hai  unka kya unko bhi todo  do muha sahab,0,1725753600
UgwF3U8-cRFf5hYOs-Z4AaABAg,top_level,,@sanjayjatav3460,Next pm hoga ek pushkar..sir ❤,1,1725753600
UgxVxI19kv0UYmgrpuF4AaABAg,top_level,,@syedzaid2132,This was not the constitution of baba sahab you guys just hate minorities is just your political agenda,0,1725753600
UgwsH1LNGNQFHLSD0Sd4AaABAg,top_level,,@usmanshaikh7256,"Tana shahi sarkar 
Tumhara ant najdik aaya hai",0,1725753600
UgwHxy-5fiAMA--P-Yh4AaABAg,top_level,,@usmanshaikh7256,Abe sirf mazare  masjid hai na mandir hi nahi hai,0,1725753600
Ugya-Mp-MlF_W__bBqZ4AaABAg,top_level,,@birjeshrajbhar7262,Sahi hai ji Jay shree Ram ji ❤❤,0,1725753600
UgzOqZetqBFo2suXlLd4AaABAg,top_level,,@abhishekverma7625,Jay ho 🙏🙏🙏🙏,0,1725753600
UgwmZROf14QPAFhHhVZ4AaABAg,top_level,,@Reshikeshraj123,"Save culture save religion, Jai hind Jai Bharat ❤❤",0,1725753600
UgzaKx5q4-WSxOFoom14AaABAg,top_level,,@anilsi2190,Great cm,0,1725753600
UgwEjujl_XlJsa0plat4AaABAg,top_level,,@Tanuupadhyay-i5e,👏👏good good sir,0,1725753600
UgzEs-yGvNZ-Kcq1DFZ4AaABAg,top_level,,@AmusedSpaceAstronaut-rt7jw,Saale hazaaro Mandir road par bane hai Uttarakhand mebo kyu Nahi tudhbaaye tune,0,1725753600
UgxzyNJ1Z85uZl-orfp4AaABAg,top_level,,@Dipikasinghsingh738,Bilkul sahi....,0,1725753600
UgwKUBow6z-Qd_5aBA94AaABAg,top_level,,@DeepakKumar-zb5kp,Sahi,0,1725753600
UgwDQl5UnJd8IcRp55d4AaABAg,top_level,,@Ramesh-o6i4c,Jago hindu jago,0,1725753600
UgxX-NV3J2EQN9QrvtR4AaABAg,top_level,,@officialpriya1022,Yes Jay shree Ram,0,1725753600
Ugxoi0zaP35xQUE633x4AaABAg,top_level,,@amitshukla9949,Great CM 🙏,0,1725753600
UgyNYCt5kMKMxPhKIX54AaABAg,top_level,,@syedtayeebsyed3537,Bahot sare mandir bhi hai cm unko bhi zara dekh lo sab ka  vikas tabhi hoga  kisi ek dharam ko Target Kiya tho o insaf nahi zulm hai,0,1725753600
UgxIXBJX0jgDJsuCJUZ4AaABAg,top_level,,@raajahsan3746,Jahil cm ek bar sarkar badalne do teri aukat dukh jaegi,0,1725753600
UgwT4zJDRni5q7EbmZt4AaABAg,top_level,,@Parwazmalikindia,Muslim ko target karnaa thik nahi hy Aaj tumhari bari hy kal hamari bhi bari aayegi,0,1725753600
UgxGhCwI3Xu6aKxyJxh4AaABAg,top_level,,@Jaisharma45,Good cm,0,1725753600
Ugz9cFvy2iCJHtrn6DJ4AaABAg,top_level,,@AjayBiswas-o5m,Very good cm sir,0,1725753600
UgxnuIBxnOYMjiBTn-J4AaABAg,top_level,,@Nandlal-d8n,❤ Har har Mahadev ❤ India ❤,0,1725753600
UgzeiA52Ug7mJiQLtON4AaABAg,top_level,,@musharrafusmani7522,"Hazaaro mandir bhi bane huve hai cm saahab 
Kayi mandir to aapko haridwar jaate huve bhi dikhenge aap sabhi ko samaan tarike se dekho",0,1725753600
Ugww9EkgW6o6b04oz514AaABAg,top_level,,@LONGROUTE4678K,Abe boside awad roop se bahot si mandir b hai pureh india ....,0,1725753600
UgwXDJbrla7ppQJOtnh4AaABAg,top_level,,@Jaishriram-k8v,Superr man ❤❤❤❤❤❤,0,1725753600
Ugwxzjp-v625wBZTsxF4AaABAg,top_level,,@irshadanwar3307,"Yeh jhoota hai,",0,1725753600
UgyNFc_dgQ-oHTIr5et4AaABAg,top_level,,@jks7856,दुर्भाग्य देश का।,0,1725753600
UgyQRE1gy9y4PrOaJ3N4AaABAg,top_level,,@Mahadev999-s6u,"Dev bhoomi... Dev bhoomi jaisa hona chahiye...
Har Har mahadev... 🙏🙏🙏",0,1725753600
Ugx6TmkmR0Pqo-fvLMF4AaABAg,top_level,,@shankarprasad1949,Good sir ji,0,1725753600
UgwRNDxefxv4mhZD_a14AaABAg,top_level,,@vivekraj2367,Jai shree Ram,0,1725753600
UgxqjO33nk3SoX4HRb54AaABAg,top_level,,@jaykanaiyaindustriesindia4863,Islam khatm kardo saheb ham hindu apke sath hai,0,1725753600
UgxsGpDQmu4_KkkClgF4AaABAg,top_level,,@MdIrfan-n7o,Furtila Murti bajar jaenge vahan hai koi bhi vahan se khabar uthakar nahin rahegi jakar kahani aap na kahana aur samajh mein a,0,1725753600
Ugys1SCkOZRendPb4B54AaABAg,top_level,,@BadalKeot,Jay Shri Ram,0,1725753600
UgwmM-IYzz7aEpspf5h4AaABAg,top_level,,@durgeshsona269,Bilkul 100% sahi hai 🙏🏻🥰🙋🇮🇳👌,0,1725753600
Ugy56e6Oxohjj1ClZzp4AaABAg,top_level,,@MohdJaved-he4vn,Ye hy sab ka vikas sab ka saat,0,1725753600
Ugxs5NBGjRYBKUSyuAV4AaABAg,top_level,,@MohdJaved-he4vn,Only majar,0,1725753600
Ugxc7c0VIAtSD0Xp-nN4AaABAg,top_level,,@ushaambore4035,Bahot hi sarahniya kadam...,0,1725753600
Ugy21Q7Ry9eXV4VLhDN4AaABAg,top_level,,@brijkishortiwari990,Hands of to you C.m. sir,0,1725753600
UgwuFb9KLKAgOMK5dy14AaABAg,top_level,,@sandippatil7167,Ye sab muslim jo deshmain rahkar bhi desh ke ho nahi paye,0,1725753600
Ugxz5CoBIlwLltRSDOd4AaABAg,top_level,,@rahulkushwah8726,Cm nahi hindu sher hai❤,0,1725753600
UgxeHl1ocu17PMDQV6N4AaABAg,top_level,,@Dev-r8x,"चदौली जिला और वाराणसी मे अवैध मजार बहोत है,,,,,,, योगी जी ध्यान दे 😢😢😢😢😢",0,1725753600
UgxDQvjvPkpqjPEYQ4V4AaABAg,top_level,,@bantisharma9128,Very good,0,1725753600
UgziRZqbq1I23kE-OhZ4AaABAg,top_level,,@shariqueali7420,tmk,0,1725753600
Ugz3K50NounTdvi3hFp4AaABAg,top_level,,@chefmanmohanprasad9265,Very good sir,0,1725753600
UgycZbRnv12hAcYPbbB4AaABAg,top_level,,@BinaniBytes,Next Yogi 🔥,0,1725753600
UgxjUCp0RKuol--Kclt4AaABAg,top_level,,@bhati9321,Chor cm hai 😂😂😂,0,1725753600
UgyPWK9g0Cl_1wRmmDN4AaABAg,top_level,,@humortumek,जय देव भूमि उत्तराखंड,0,1725753600
UgxBWy37hwoZMTKORS94AaABAg,top_level,,@ShivBhajanMantra,Good work by our leader,0,1725753600
Ugxi_q09gnhtwv4giLV4AaABAg,top_level,,@225promise,❤,0,1725753600
UgxQvstHFryAPHsAS2N4AaABAg,top_level,,@INDIA-SAL,"तेरा बाप विकास पैदा नहीं करपाया तो तू कहा का विकास लाया.
अतिक्तमन मे सिर्फ मजीद ही आते है क्या एक भी मंदिर अतिक्रमण नहीं है.
वा बेटा वा बेटा.
तेरा भी एक दिनअतिक्रमण हटाया जायँगे.
तब बोलना सब का साथ सबका विकास.",0,1725753600
Ugx2-lRwiZKCWBMOsNl4AaABAg,top_level,,@toonkids02,Great to Save our UK. Love from UP❤❤,0,1725753600
Ugz_AnW7ywn0QOkVbJx4AaABAg,top_level,,@________________9776,Mander bhi awad jaga pay bhi hai ..es baray may kya vechar hai,0,1725753600
UgxzyGb0s_tT_o4wXz54AaABAg,top_level,,@farhansiddiqui6829,तुम्हारे अल्फाज ऐसे हैं सबका साथ सबका विकास इसमें बच्l कहां है,0,1725753600
Ugx1PQMqiucv3plhY6x4AaABAg,top_level,,@IbrahimShaikh-e9s,😂,0,1725753600
Ugxrjl1IMNL2179m9ft4AaABAg,top_level,,@MumtazAfridi-z5g,Vaise To mukhymantri Hai Tujhe badtamiz bolna Achcha Nahin Hai isiliye Nahin Kitni power hai isliye ki tum Jis Kursi per baitha hai use Kursi ko Ijjat Dena Hamara farj banta hai Magar Tujhe Maloom Hai Uttrakhand ke andar hajaron Gair Muslim Bangladeshi hai Gair Muslim Bangladeshi Jisne Maine Kitna Jameen kabja Rakha Hai,0,1725753600
Ugxyqq6AC2ZzFNBtb1R4AaABAg,top_level,,@IbrahimShaikh-e9s,जुबेर हटके वाल तेरे मा का गाना,0,1725753600
UgzeeiS57OS5sWtWJZx4AaABAg,top_level,,@abhijitsakar4809,Jai shree Ram HAR HAR MAHADEV 🕉️ Sonaton dharmo jindabad 🕉️🕉️🙏,0,1725753600
UgxO3IdRkcYgPqIVOfh4AaABAg,top_level,,@priyanshusinghbohra8083,Kon kon Hindu hai ❓❓❓❓❓❓❓❓❓❓❓❓❓❓❓❓,1,1725753600
UgxUgz41cYyHHcJHvcB4AaABAg,top_level,,@khusikizindagi3821,Main muslim h aur me ye kahun ga ye sahi ..mazar logon ko gumrah karta h ...aap sahi kar rahe ho log ab sirf Allah ko hi puje gen,0,1725753600
UgwrAuHIOXTaabPek4h4AaABAg,top_level,,@diyideasscience6532,I need this cm on rajsthan,0,1725753600
Ugy6d1jEsxv7WAetGBF4AaABAg,top_level,,@vksachdeva5040,Jay Shri Ram,0,1725753600
Ugy08giiop13i_Rt_Sd4AaABAg,top_level,,@Gurus2o,Best cm,0,1725753600
Ugz8rs8ZwbMB8JWZUQ54AaABAg,top_level,,@Indiablog113,Abhi tak kya kar raha tha 50 sal se,0,1725753600
UgziP6r0s9bmWTdaKuN4AaABAg,top_level,,@chandansingh213,Vikaash to sirf pese valo ka ho Raha h pepar khareed ke 😂😂😂😂😂😂,0,1725753600
Ugy0C7XVXQyKuBjvE9x4AaABAg,top_level,,@tabrezalam5334,Abhi apko hatana baki hai,0,1725753600
UgwoB4fnCHciuTl85m94AaABAg,top_level,,@mohammadahmed4689,Bol bata tu nahi bjp par bolta hai,0,1725753600
UgyrRvkNDODn9KhBJ6p4AaABAg,top_level,,@sanakhan9646,Froud hai ye cm deshat phela raha hai musalamaanon ka dushman hai yee,0,1725753600
UgzBxOlANe5eKqtHtz54AaABAg,top_level,,@vibhasingh3700,Sahi faisale h dhami government ki,0,1725753600
UgxosfnZHxTeMLVW6414AaABAg,top_level,,@1252Prerna,Bhut acha decision h sir... Keep going.. I expect the same actions from my CM and all the CM of states 😊,8,1725753600
Ugz-5kVu6PUT6XxTbTx4AaABAg,top_level,,@NagnathSwami-g2n,Good 🎉🎉🎉❤🎉🎉🎉,0,1725753600
Ugxv8YrsQp_iKX4kTMl4AaABAg,top_level,,@JamesBond-ou3ru,Awaidh roop se godi media ne jo kamaee ki hai uspe karwaee karo,0,1725753600
UgyqXPPQdcBAG9_dmHJ4AaABAg,top_level,,@madhawsah308,Very good 👍,0,1725753600
UgzI_iA4WJ14cYrNcLh4AaABAg,top_level,,@dineshchandra7604,"धामी जी की कार्यशैली सेल्यूट…
गजबजेड👏🏻",0,1725753600
UgwZbGgjYoKXokmcNjR4AaABAg,top_level,,@sarvaiyamehul5050,"Hum tumare sath hai.from gujarat.
જય જય શ્રી રામ ❤",1,1725753600
UgwPYdYBBMeA1lXDlG54AaABAg,top_level,,@nandlalsaroj1687,Jai shree ram ❤❤❤❤,0,1725753600
UgzGhL82v52fnvIvUot4AaABAg,top_level,,@Yseries999-M,Good ❤,0,1725753600
Ugwsqg7V2fRKG0dmHcF4AaABAg,top_level,,@mo.yasinyasin8565,कितने मन्दिर है अवेद है तो उन को कीयू नही हटाया,0,1725753600
UgyES_CsNim2VVCyO3B4AaABAg,top_level,,@riazulhussain240,मुसलमान का विकास नहीं कर सकते मुसलमान का विनाश कर सकते हो तुम्हें बहाना चाहिए मुसलमान को परेशान करने का,0,1725753600
UgxNwVE-Vqk9ZfmeDLF4AaABAg,top_level,,@indian6026,sabhi dharmo ke illegal land occupation hataye jayenge to deekhne ke liye mandir nhi milega 😂😂😂😂,0,1725753600
UgyE6Rrivkyyj-TVvt14AaABAg,top_level,,@ramdwivedi7291,देवभूमि में एक भी मस्जिद और मजार नही होना चाहिए,0,1725753600
Ugx8VlhJxV0ul1fKIpR4AaABAg,top_level,,@RambirSingh-df4yi,Jay hind Jay bhart Jay shri ram,0,1725753600
Ugzs3KsHluziaV8GrmR4AaABAg,top_level,,@sujitsriwastava2911,😊,0,1725753600
UgyOH_8zTecZeLsWmWx4AaABAg,top_level,,@mohammedarbaazashrafi4664,Koi avaidh Nahin Hai To khud avaidh Hai Hindustan ke andar sabse pahle tera hathi ka ghatna chahie Jo chij sanvidhan Mein Mandir masjid thi vah chij vahi rahegi tujhe Hak Nahin Hai Allah dikhaega ek din sab ko,0,1725753600
UgwHwcci0xpBg-F41-V4AaABAg,top_level,,@Varis870,To sab ka sath h vikash kar rahe ho  na to jo mandir sarkari jameen par a rahi h unhe bhi todo no himmat nahi aapme,0,1725753600
UgyNkpSCTfj3W67l88x4AaABAg,top_level,,@narendrasoni5641,Best cm after Yogi ji 👍🏻👍🏻,0,1725753600
Ugw7d7NPy-Xa3N6rmuF4AaABAg,top_level,,@MohdTariq-wp1zl,Sabke saath samaan vyavahar hona chahiye.,0,1725753600
Ugy4NU9WpKccbl4PvWN4AaABAg,top_level,,@rammohantiwari1749,Jay Siri ram,0,1725753600
UgymWqXe1YlF7VeynPF4AaABAg,top_level,,@babalbhai3548,Yogi Ji aur hemanta Biswas Sharma ke bad Mein 300 ke sabse great mukhymantri Pushkar Singh dhami Ji,0,1725753600
UgxtzOiIYEfzOsu-SA54AaABAg,top_level,,@sureshkumarjain6331,Bilkul sahi jab Jago tab savara,0,1725753600
Ugw7S0Rv8fWekkztC1R4AaABAg,top_level,,@AmeerKhan-j5v,Abed roop se majari aur Kuch Nahi dikhai jabbo insaaf karega to bachane wala koi,0,1725753600
UgzCRW6IK-R8LRofeYB4AaABAg,top_level,,@MayankGarg-q7l,Har Har Mahadev,0,1725753600
UgzmhhZ9-X_PkiSRp0R4AaABAg,top_level,,@azimakhtar7866,Har 5 km me ek mandir mil jata wo awedh nhi hota,0,1725753600
UgxaY4TZfnixHbIET9J4AaABAg,top_level,,@SantoshSantosh-rc6sh,Jai shree ram ram ram ram ram ram,0,1725753600
UgyWJ3PbPlnILCiM7od4AaABAg,top_level,,@SkAna-b7s,Aap bohot galat ho kuyn ki aap kisi ka bhi darm ke sath aise na kare agar aap ka mandir hota to aap tod te kiya😢😢😢😢,0,1725753600
Ugy0QjEoLvpVrP5SEXh4AaABAg,top_level,,@lalantrivedi578,Jai shri ram🙏🙏,0,1725753600
